,Stn_code,Location,State_Name,Temp_min,Temp_max,pH_min,pH_max,conduc_min,conduc_max,bod_min,bod_max,nitrate_min,nitrate_max,Fcoli_min,Fcoli_max,Tcoli_min,Tcoli_max,Tds_min,Tds_max,F_min,F_max,Ar_min,Ar_max
637,4873.0,"DDM OFFICE, KOIRA PREMISES",ODISHA,24,24,6.8,7.2,113,175,1,1,0.3,1.3,2,2,2,2,-,-,0.2,7.6,-,-
638,4868.0,"DHANGIDIMUTA VILLAGE (BASTI SAHI) NEAR CATCH POND OF MINE RUN-OFF WATER NEAR
BADAPAHAR MINING AREA",ODISHA,25,26,6.6,6.8,229,267,1,1,1.9,2.9,2,11,2,33,-,-,0.2,0.2,-,-
639,4867.0,"DHANGIDIMUTA VILLAGE
(KUSUMI GP OFFICE NEAR BADAMPAHAR MINING AREA",ODISHA,25,26,6.8,6.9,155,183,1,1,0.3,0.6,2,2,2,2,-,-,0.2,0.2,-,-
640,4864.0,DHENKANAL DAILY MARKET AREA,ODISHA,24,24,6.9,7.1,418,485,1,1.5,0.7,0.9,2,2,2,2,-,-,0.2,0.4,-,-
641,4891.0,"DISTRICT HEAD QUARTER
HOSPITAL CAMPUS",ODISHA,24,26,7.3,7.7,549,810,1,1.1,0.7,1,2,2,2,2,-,-,0.5,0.5,-,-
642,4865.0,"DISTRICT HEAD QUARTER
HOSPITAL PREMISES",ODISHA,25,28,7.0,7.2,285,351,1,1,0.7,0.7,2,2,2,2,-,-,0.5,0.7,-,-
643,4898.0,GABRALGUDA,ODISHA,18,22,6.5,6.8,163,276,1,1,0.9,1.3,2,2,2,2,-,-,0.2,0.2,-,-
644,4899.0,"GOSALPADA COLONY (WARD
NO. 7), BHAWANIPATNA",ODISHA,17,24,6.9,7.1,705,762,1,1,0.7,1.1,2,2,2,2,-,-,0.4,0.5,-,-
645,4876.0,"GOVT. MODEL DEGREE COLLAGE
PREMISES",ODISHA,24,25,6.9,7.6,221,436,1,1,0.3,0.4,2,2,2,2,-,-,0.2,0.5,-,-
646,4903.0,"HAZARIBAGICHA PRIMARY
SCHOOL, HAZARIBAGICHA, KENDAPARA",ODISHA,31,33,7.7,8.0,661,895,1,1.1,0.3,0.4,2,2,2,2,-,-,0.2,0.8,-,-
647,1657.0,"HOSPITAL - BUS STAND-
MAUSHIMA TEMPLE AREA, PURI",ODISHA,27,29,7.4,7.8,999,1089,1,1.2,0.6,0.7,2,2,2,2,-,-,0.2,0.2,-,-
648,3986.0,"IB THERMAL POWER STATION,
JHARSUGUDA",ODISHA,28,29,6.0,6.5,76,128,1,1.3,0.3,0.5,2,2,2,2,-,-,0.2,0.6,-,-
649,4863.0,"INSIDE GAJMARA UP SCHOOL,
GAJAMARA, DHENKANAL",ODISHA,24,24,6.5,7.0,214,418,1,1.1,0.7,0.9,2,2,2,2,-,-,0.2,0.4,-,-
650,4881.0,"INSIDE THE PREMISES OF DISTRICT HEAD QUARTER
HOSPITAL, NAYAGARH",ODISHA,30,30,6.0,7.4,550,1060,1,1.2,0.9,1.7,2,2,2,2,-,-,0.2,1.2,-,-
651,4877.0,"INSIDE THE PREMISES OF DISTRICT HEAD QUARTER
HOSPITAL, PARALAKHEMUNDI",ODISHA,17,31,7.1,7.3,408,593,1,1,0.4,12.1,2,2,2,2,-,-,0.5,0.5,-,-
652,4879.0,"INSIDE THE PREMISES OF
DISTRICT HEAD QUARTER HOSPITAL, PHULBANI",ODISHA,29,30,6.5,7.4,397,520,1,1,1.1,1.2,2,2,2,2,-,-,0.3,0.3,-,-
653,4896.0,"JAGANNATH TEMPLE, KORAPUT",ODISHA,19,23,7.0,7.4,205,318,1,1,0.5,0.6,2,11,2,27,-,-,0.2,0.2,-,-
654,1644.0,"JAGATPUR INDUSTRIAL AREA, CUTTACK",ODISHA,27,30,6.0,6.7,550,564,1,1,1.1,1.7,2,2,2,2,-,-,0.2,0.3,-,-
655,4869.0,"JODA WEST MANGANESE MINE
OF M/S TATA STEEL LTD. (BICHHAKUNDI COLONY), JODA",ODISHA,22,23,5.4,7.1,93,136,1,1,0.9,1,2,2,2,2,-,-,0.2,0.5,-,-
656,3992.0,"KALIAPANI, SUKINDA",ODISHA,21,22,6.6,7.3,208,291,1,1,0.9,1,2,2,2,2,-,-,0.2,0.3,-,-
657,1652.0,"KALPNA - LAXMINAGAR AREA, BHUBANESWAR",ODISHA,27,29,5.7,6.3,330,541,1,1,0.4,1.5,2,2,2,2,-,-,0.2,0.2,-,-
658,3993.0,"KAMARDA, SUKINDA",ODISHA,21,22,6.5,7.3,266,286,1,1,0.7,3.9,2,2,2,2,-,-,0.2,0.3,-,-
659,3974.0,"KANIHA, TALCHER",ODISHA,23,24,7.3,7.5,222,402,1,1,0.7,1.2,2,2,2,2,-,-,0.2,0.3,-,-
660,4894.0,"KASTURI NAGAR, RAYAGADA",ODISHA,18,23,7.0,7.1,260,308,1,1,1,1.4,2,2,2,2,-,-,0.2,0.4,-,-
661,1649.0,"KHANDAGIRI AREA,
BHUBANESWAR",ODISHA,28,29,5.6,5.8,270,820,1,1.2,0.3,1.1,2,2,2,2,-,-,0.2,0.2,-,-
662,3995.0,"KUANRPUR, BALASORE",ODISHA,25,26,6.6,7.3,36,287,1,1,0.7,0.7,2,2,2,2,-,-,4.9,6.1,-,-
663,3979.0,"KULAD, TALCHER",ODISHA,23,24,7.4,8.1,428,797,1,1,0.3,0.6,2,2,2,2,-,-,1,1,-,-
664,1645.0,"MADHUPATNA- KALYAN NAGAR AREA, CUTTACK",ODISHA,26,26,6.5,6.7,350,397,1,1,0.6,0.6,2,2,2,2,-,-,0.2,0.2,-,-
665,3973.0,"MAHANADI COAL FIELD AREA,
TALCHER",ODISHA,23,23,7.2,7.2,290,290,1,1,1.3,1.3,2,2,2,2,-,-,21.7,21.7,-,-
666,1653.0,"MANCHESWAR INDUSTRIAL AREA, BHUBANESWAR /
CHANDRASHEKHARPUR",ODISHA,27.5,28,5.7,6.0,207,228,1,1.7,0.3,1.4,2,2,2,2,-,-,0.2,0.2,-,-
667,4862.0,"MARKET COMPLEX, COURT CHHAK, KHADIA ROAD,
KENDAPARA",ODISHA,31,33,6.9,7.6,720,807,1,1,0.6,1,2,2,2,2,-,-,0.4,0.9,-,-
668,3976.0,"MERAMUNDALI AREA, TALCHER",ODISHA,22,24,7.6,7.7,866,1269,1,1,0.9,1.6,2,2,2,2,-,-,0.4,0.7,-,-
669,3989.0,"MUSADIHA, PARADEEP",ODISHA,31,33.3,8.2,8.2,314,1908,1,1,0.3,0.7,2,2,2,2,-,-,0.5,1.2,-,-
670,4901.0,"MV-43, MALKANIGIRI",ODISHA,20,24,6.8,7.0,446,633,1,1,0.8,1,2,2,2,2,-,-,0.2,0.3,-,-
671,3996.0,"NAIGOPALPUR, BALASORE",ODISHA,26,27,6.8,7.4,114,1089,1,1,0.7,0.7,2,2,2,2,-,-,0.2,0.2,-,-
672,3972.0,"NALCO TOWNSHIP, TALCHER",ODISHA,23,24,7.4,7.7,571,609,1,1,1,1.5,2,2,2,2,-,-,0.5,0.6,-,-
673,3966.0,"NEAR BADABAZAR, BERHAMPUR",ODISHA,29,31,6.9,7.1,854,908,1,1,1,36.2,2,2,2,2,-,-,0.2,0.2,-,-
674,4883.0,"NEAR BARGARH GOVT.
HOSPITAL",ODISHA,24,25,7.1,7.5,608,644,1,1,1.4,1.6,2,2,2,2,-,-,0.4,0.6,-,-
675,4887.0,"NEAR BOLANGIR MEDICAL
COLLEGE",ODISHA,23,27,7.4,7.5,181,1083,1,1,0.8,1.2,2,2,2,2,-,-,0.2,0.3,-,-
676,3965.0,"NEAR BUS STAND, BERHAMPUR",ODISHA,30,31,7.4,7.4,720,1047,1,1,0.7,4.2,2,2,2,2,-,-,0.5,0.6,-,-
677,4890.0,"NEAR BUTUPALLI CHHAK,
MAULISINGHA ROAD",ODISHA,25,28,7.3,7.7,922,2135,1,1,0.7,2,2,2,2,2,-,-,0.3,0.3,-,-
678,4884.0,"NEAR GANAPATI GOVT.
HOSPITAL",ODISHA,24,26,6.8,7.0,1010,3217,1,1,1,1.3,2,2,2,2,-,-,0.3,0.3,-,-
679,4892.0,"NEAR GUNDICHA TEMPLE AT TENTEL GHAT, SONEPUR",ODISHA,24,27,7.4,7.6,526,682,1,1,0.6,0.8,2,2,2,2,-,-,0.4,0.4,-,-
680,1656.0,"NEAR JAGANNATH TEMPLE,
PURI",ODISHA,27,29,7.4,7.6,1134,1272,1,1,1.2,1.4,2,2,2,2,-,-,0.2,0.2,-,-
681,1658.0,"NEAR KUSHABHADRA, PURI",ODISHA,30,30.3,8.0,8.4,623,41840,1,1,0.3,0.3,2,2,2,2,-,-,0.2,0.9,-,-
682,3964.0,"NEAR MKCG MEDICAL COLLEGE, BERHAMPUR",ODISHA,30,31,7.7,7.9,527,968,1,1,0.8,0.9,2,2,2,2,-,-,0.9,0.9,-,-
683,4886.0,"NEAR NILASAILA NAGAR (BACKSIDE OF VETERINARY
OFFICE",ODISHA,23,26,7.1,7.3,325,480,1,1,0.4,1.3,2,2,2,2,-,-,0.2,0.2,-,-
684,4885.0,"NEAR NUAPADA GOVT.
HOSPITAL",ODISHA,24,27,7.1,7.5,421,549,1,1,0.7,1.3,2,2,2,2,-,-,0.3,0.3,-,-
685,3970.0,"NEAR PANTHANIVAS,
SAMBALPUR",ODISHA,24,27,6.3,7.1,257,347,1,1,0.4,2.5,2,2,2,2,-,-,0.2,0.2,-,-
686,3967.0,"NEAR RAILWAY STATION STAND,
BERHAMPUR",ODISHA,30,32,7.1,7.2,517,647,1,1,1.6,15.8,2,2,2,2,-,-,0.2,0.3,-,-
687,3969.0,"NEAR RAILWAY STATION, SAMBALPUR",ODISHA,24,29,7.0,7.4,1407,2473,1,1,1.4,31.6,2,2,2,5,-,-,0.3,0.4,-,-
688,1655.0,"NEAR SEA BEACH, PURI",ODISHA,29,29,8.0,8.0,1584,1584,1,1,5.1,5.1,-,-,-,-,-,-,0.2,0.2,-,-
689,4878.0,"NEAR SOLID WASTE DISPOSAL
SITE OF GAJAPATI MUNICIPALITY AT RELLY SAHI",ODISHA,16,31,7.1,7.3,450,973,1,1,15.8,26.2,2,2,2,2,-,-,0.8,0.9,-,-
690,4882.0,"NEAR SOLID WASTE DISPOSAL
SITE OF NAYAGARH NAC AT BHALUKHOLA VILLAGE",ODISHA,30,30,6.1,7.8,146,1249,1,1.2,2.4,9.9,2,2,2,2,-,-,0.2,1.1,-,-
691,4880.0,"NEAR SOLID WASTE DISPOSAL SITE OF PHULBANI
MUNICIPALITY AT DADA PUJA MOUZA",ODISHA,29,31,6.8,7.4,156,816,1,1,1,1.3,2,2,2,2,-,-,0.2,1.4,-,-
692,4888.0,NEAR SUDPADA POST OFFICE,ODISHA,24,28,7.1,7.2,1787,2339,1,1,0.4,0.8,2,23,2,49,-,-,0.3,0.4,-,-
693,4889.0,"NEAR TOWN GIRLS PRIMARY SCHOOL AND IN FRONT OF HEAD
POST OFFICE",ODISHA,24,27,7.3,7.6,998,2136,1,1.1,0.8,1,2,2,2,2,-,-,0.2,0.3,-,-
694,3968.0,"NEAR VSS MEDICAL COLLEGE,
BURLA, SAMBALPUR",ODISHA,24,30,7.0,7.5,513,710,1,1,0.7,1.3,2,2,2,2,-,-,0.5,0.8,-,-
695,1651.0,"OLD TOWN- SAMANTARAAIPUR
AREA, BHUBANESWAR",ODISHA,28,29,5.8,6.5,405,409,1,1.5,0.4,0.7,2,2,2,2,-,-,0.4,0.5,-,-
696,3985.0,"RAMPUR AREA (WATER TANK),
JHARSUGUDA",ODISHA,28,28,6.6,6.8,138,312,1,1,0.3,1.1,2,2,2,2,-,-,0.3,0.8,-,-
697,1648.0,"RANIHAT- MANGALABAGH
AREA, CUTTACK",ODISHA,26,26,7.0,7.0,176,220,1,1,0.3,1.3,2,2,2,2,-,-,0.2,0.5,-,-
698,4871.0,"ROIDA-II IRON ORE MINES OF M/S K N RAM & CO., TANTO,
BHADRASAHI, BARBIL",ODISHA,22,23,5.5,5.7,96,98,1,1,0.7,1.2,2,2,2,2,-,-,0.2,0.2,-,-
699,4866.0,"SALANDI HOSPITAL PREMISES NEAR UNAUTHORISED GARBAGE DISPOSAL SITE BY THE SIDE OF
NH",ODISHA,25,27,7.2,7.3,355,496,1,1,1.2,1.4,2,2,2,2,10,10,0.7,0.8,-,-
700,3991.0,"SARUABIL, SUKINDA",ODISHA,22,22,6.9,7.3,214,275,1,1.2,0.9,1.7,2,2,2,2,-,-,0.2,0.3,-,-
701,1654.0,"SECRETARIAT- GOVERNOR HOUSE- OLDBUS STAND AREA,
BHUBANESWAR",ODISHA,28,29,5.6,6.0,322,376,1,1,0.5,1,2,2,2,2,-,-,0.2,0.3,-,-
702,4900.0,"SITABUDIPARA (IRRIGATION
COLONY, WARD NO. 17), BHAWANIPATNA",ODISHA,17,24,6.9,7.3,702,841,1,1,1.3,1.5,2,2,2,2,-,-,0.2,0.3,-,-
703,3977.0,TALCHER THERMAL AREA,ODISHA,23,24,7.2,7.4,729,817,1,1,0.3,1.3,2,2,2,2,-,-,0.4,0.9,-,-
704,3975.0,TALCHER TOWN,ODISHA,23,24,7.1,7.2,279,282,1,1.2,0.7,1.2,2,2,2,2,-,-,0.2,0.2,-,-
705,4902.0,"TEKBADI OF NETAJI NAGAR,
MALKANIGIRI",ODISHA,20,23,6.7,6.9,691,1115,1,1,0.9,1.1,2,2,2,2,-,-,0.2,0.3,-,-
706,4874.0,"TENSA RESIDENTIAL AREA,
KOIRA",ODISHA,24,25,6.6,7.1,160,485,1,1,0.4,0.7,2,2,2,2,-,-,0.2,0.6,-,-
707,4872.0,"THAKURANI IRON ORE MINES OF
M/S KAYPEE ENTERPRISES NEAR VT CENTRE, BARBIL",ODISHA,22,24,5.5,6.4,109,151,1,1,1,1.2,2,2,2,2,-,-,0.2,0.8,-,-
708,3990.0,"TISCO, SUKINDA",ODISHA,21,22,7.2,7.2,288,302,1,1,1.1,1.4,2,2,2,2,-,-,0.2,0.3,-,-
709,4897.0,TOTAGUDA,ODISHA,18,22,6.4,6.6,333,649,1,1,1.2,1.7,2,2,2,2,-,-,0.2,0.2,-,-
710,4893.0,"WITNIN THE PREMISES OF BURDELLA PULLAMA TEMPLE,
RAYAGADA",ODISHA,17,23,6.8,6.9,705,1876,1,1,0.7,1,2,2,2,2,-,-,0.2,0.2,-,-
711,4632.0,MADUKARAI,PUDUCHERRY,30,30,7.1,7.6,1190,1759,1,1,7.3,8.8,-,-,-,-,671,1154,-,-,0.001,0.001
712,4633.0,PANITHITTU,PUDUCHERRY,32,33,6.6,6.9,461,711,1,1,0.3,0.3,-,-,-,-,385,437,-,-,0.001,0.001
713,4631.0,THIRUKKANUR,PUDUCHERRY,30,30,7.1,7.7,1076,1784,1,1,3,3.06,-,-,-,-,749,769,-,-,0.001,0.001
714,3884.0,"WELL AT CHEVALIER SELLANE GOVERNMENT HIGH SECONDARY SCHOOL, KALAPET",PUDUCHERRY,29,31,6.8,7.2,1055,1354,1,1,7.67,11.3,-,-,-,-,676,939,-,-,0.001,0.001
715,3885.0,"WELL AT DHANDERAR KULAM,
SEDARAPET",PUDUCHERRY,30,31,7.6,7.6,1294,1564,1,1,2.5,3.98,-,-,-,-,746,1217,-,-,0.001,0.001
716,3882.0,"WELL AT ECHANKADU,
KIRUMAMBAKKAM",PUDUCHERRY,32,33,6.7,7.0,461,498,1,1,0.3,0.3,-,-,-,-,268,273,-,-,0.001,0.001
717,1454.0,"WELL AT KALAPET, PONDI.
UNIVERSITY ADMN. BLOCK",PUDUCHERRY,30,31,6.1,6.1,354,770,1,1,1.14,2.3,-,-,-,-,162,438,-,-,0.001,0.001
718,1688.0,WELL AT KATTERIKUPPAM,PUDUCHERRY,31,31,7.4,7.7,778,789,1,1,0.56,1.1,-,-,-,-,475,498,-,-,0.001,0.001
719,3886.0,"WELL AT KOTHAPURINATHAM,
THIRUVANDARKOIL",PUDUCHERRY,30,31,7.5,7.7,1200,1301,1,1,4.2,4.4,-,-,-,-,734,786,-,-,0.001,0.001
720,2009.0,WELL AT KURUMBAPET,PUDUCHERRY,30,32,6.4,6.8,649,706,1,1,3.2,4,-,-,-,-,395,465,-,-,0.001,0.001
721,2012.0,"WELL AT MARUTHI SCHOOL,
KARUVADIKUPPAM",PUDUCHERRY,31,31,6.4,7.6,2060,2500,1,1,1,1.87,-,-,-,-,1278,1648,-,-,0.001,0.001
722,2010.0,WELL AT METTUPALAYAM,PUDUCHERRY,31,33,6.3,6.5,673,837,1,1,1,8,-,-,-,-,498,626,-,-,0.001,0.001
723,1397.0,"WELL AT MUTHIALPET AREA(I) RAMAKRISHNA NAGAR/
KRISHNA NAGAR",PUDUCHERRY,30,31,6.1,6.1,836,1294,1,1,7,7.53,-,-,-,-,557,611,-,-,0.001,0.001
724,1453.0,WELL AT MUTHIRAPPALAYAM (PWD),PUDUCHERRY,31,31,6.6,7.1,692,750,1,1,3.3,5.27,-,-,-,-,497,599,-,-,0.001,0.001
725,1687.0,"WELL AT NEHRU STATUE
MISSION ST. - CHETTY KOIL",PUDUCHERRY,29,30,7.0,7.0,1686,1970,1,1,0.54,1.6,-,-,-,-,1052,1286,-,-,0.001,0.001
726,2446.0,WELL AT PALLUR,PUDUCHERRY,28,28,5.3,5.3,289,289,1,1,0.3,0.3,-,-,-,-,190,190,-,-,0.001,0.001
727,2447.0,WELL AT PANTHAKKAL,PUDUCHERRY,29,29,5.0,5.0,83,83,1,1,0.3,0.3,-,-,-,-,51,51,-,-,0.001,0.001
728,2013.0,"WELL AT T.R.PATTINAM,
KARAIKAL",PUDUCHERRY,27.4,28.4,8.1,8.4,1926,2030,1,1,0.3,0.4,-,-,-,-,1068,1093,-,-,0.001,0.001
729,1398.0,"WELL AT THENGAITHITTU AREA,
(II)",PUDUCHERRY,31,31.5,6.3,6.4,1769,1867,1,1,0.3,0.3,-,-,-,-,1215,1283,-,-,0.001,0.001
730,2011.0,WELL AT URUVAIYAR,PUDUCHERRY,32,32,7.5,8.0,1830,1863,1,1,0.3,0.3,-,-,-,-,1193,1309,-,-,0.001,0.001
731,2014.0,"WELL AT VADAMATTAM,
KARAIKAL",PUDUCHERRY,27.8,28.4,8.0,8.1,1509,1511,1,1,0.4,0.5,-,-,-,-,818,851,-,-,0.001,0.001
732,3883.0,WELL NEAR BY LAKE BAHOUR,PUDUCHERRY,32,32,7.3,7.4,336,363,1,1,0.3,0.3,-,-,-,-,168,203,-,-,0.001,0.001
733,4155.0,"DAIRY COMPLEX, TAJPUR ROAD, LUDHIANA OPP SATISH DAIRY MEAR AMRIT DHARAM KANTA",PUNJAB,-,-,7.6,7.8,1114,1329,1,1,0.3,0.3,2,2,2,2,703,783,0.3,0.3,0.001,0.001
734,4153.0,"DASHMESH NAGAR, GALI NO 12,
LUDHIANA",PUNJAB,-,-,7.6,8.0,783,905,1,1,0.3,0.3,2,2,2,2,446,504,0.2,0.2,0.001,0.001
735,2918.0,"DERA BASSI, PUNJAB",PUNJAB,-,-,8.1,8.5,1560,2721,1,1,0.3,1.3,2,2,2,2,845,1548,0.8,0.9,0.001,0.001
736,2919.0,"DERA BASSI, PUNJAB",PUNJAB,-,-,7.9,8.4,1221,1835,1,1,0.3,1.2,2,2,2,2,697,1195,0.7,0.9,0.001,0.001
737,4144.0,"GROUND WATER SAMPLING
BLOCATION IN VILLAGE MAIN",PUNJAB,25,29,8.1,8.3,566,604,1,1,1.1,1.2,2,2,2,2,321,327,0.3,0.3,0.001,0.001
738,1900.0,"GURCHAARAN SINGH HAIBOWAL DAIRY COMPLEX,
LUDHIANA",PUNJAB,-,-,7.5,7.6,882,1365,1,1,0.3,0.4,2,2,2,2,484,819,0.2,0.4,0.001,0.001
739,2920.0,"HAMIRA VILLAGE, PUNJAB",PUNJAB,35,35,7.4,7.4,1041,1041,1,1,7.2,7.2,2,2,2,2,680,680,0.3,0.3,0.001,0.001
740,2921.0,"HAMIRA VILLAGE, PUNJAB",PUNJAB,35,35,7.5,7.5,510,510,1,1,1.2,1.2,2,2,2,2,281,281,0.6,0.6,0.001,0.001
741,4139.0,"HANDPUMP AT PARK ADJOINING TO NATIONAL INDUSTRIES, E-128, PH-IV, FOCAL
POINT LUDHIANA",PUNJAB,-,-,7.3,7.3,1860,1860,1,1,11,11,2,2,2,2,1056,1056,0.2,0.2,0.001,0.001
742,4156.0,"HANDPUMP IN AREA ON SUA ROAD NEAR DHANDARI KALAN,
LUDHIANA",PUNJAB,-,-,7.5,7.9,790,1045,1,1,0.3,0.6,2,2,2,2,475,602,0.2,0.2,0.001,0.001
743,4137.0,"HANDPUMP IN M/S DEEP STEEL
LTD, MUGHAL MAJRA, MANDI GOBBINDGARH",PUNJAB,-,-,7.7,7.8,682,917,1,1,0.3,0.7,2,2,2,2,398,607,0.2,0.6,0.001,0.001
744,4140.0,"HANDPUMP IN SAHOTA
BAGHBANI FARM, VILL HARIAN, MACHIWARA",PUNJAB,-,-,7.7,7.7,1636,1636,1,1,9.2,9.2,2,2,2,2,931,931,0.3,0.3,0.001,0.001
745,4141.0,"HANDPUMP INSTRIAL GROWTH CENTRE, DEFENCE ROAD,
PATHANKOT",PUNJAB,25,29,7.4,7.7,432,472,1,1,0.3,1.2,2,2,2,2,257,263,0.2,0.2,0.001,0.001
746,4143.0,"HANDPUMP NEAR ASH DYKES OF NABHA POWER LTD, VILL
NALASH, RAJPURA",PUNJAB,29,29,8.0,8.0,1392,1392,1,1,2.4,2.4,2,2,2,2,697,697,0.4,0.4,0.001,0.001
747,4138.0,"HANDPUMP, 149 NEAR SANT PRITAM SCHOOL, AMBEY
MAJRA, MANDI GOBINDGARH",PUNJAB,-,-,7.7,7.7,578,670,1,1,0.3,0.3,2,2,2,2,318,382,0.2,0.5,0.001,0.001
748,4142.0,"HANDPUMP, VILL DHERIWAL, DIST PATHANKOT",PUNJAB,24,24,7.3,7.4,450,498,1,1,0.3,1.4,2,2,2,2,268,273,0.2,0.2,0.001,0.001
749,2922.0,"LEATHER COMPLEX,
JALANDHAR, PUNJAB",PUNJAB,38,38,7.7,7.7,915,915,1,1,2.1,2.1,2,2,2,2,578,578,0.2,0.2,0.001,0.001
750,2923.0,"LEATHER COMPLEX,
JALANDHAR, PUNJAB",PUNJAB,38,38,7.6,7.6,2015,2015,1,1,1.4,1.4,2,2,2,2,1502,1502,0.9,0.9,0.001,0.001
751,2924.0,"MANDI GOBINDGARH, PUNJAB",PUNJAB,-,-,7.6,7.8,853,1054,1,1,0.3,0.7,2,2,2,2,505,690,0.2,0.7,0.001,0.001
752,2925.0,"MANDI GOBINDGARH, PUNJAB",PUNJAB,-,-,7.6,7.8,866,1084,1,1,0.3,0.8,2,2,2,2,521,718,0.2,0.8,0.001,0.001
753,4135.0,"MSW DUMPING SITE, JAMALPUR",PUNJAB,-,-,7.7,8.0,520,730,1,1,0.3,0.32,2,2,2,2,312,418,0.2,0.3,0.001,0.001
754,2917.0,"NEAR HARMANDIR SAHEB, AMRITSAR, PUNJAB",PUNJAB,-,-,7.5,7.6,593,1016,1,1,0.4,0.6,2,2,2,2,383,610,0.3,0.5,0.001,0.001
755,2916.0,"NEAR LANDFILL SITE, AMRITSAR,
PUNJAB",PUNJAB,-,-,7.7,7.8,475,912,1,1,0.4,1.4,2,2,2,2,442,540,0.3,0.4,0.001,0.001
756,1903.0,"PUNJAB AGRICULTURAL
UNIVERSITY, LUDHIANA",PUNJAB,-,-,7.6,8.0,470,516,1,1,0.3,0.3,2,2,2,2,280,348,0.2,0.2,0.001,0.001
757,2928.0,"ROPAR, PUNJAB",PUNJAB,-,-,7.5,7.5,517,517,1,1,0.3,0.3,2,2,2,2,305,305,0.5,0.5,0.001,0.001
758,2929.0,"ROPAR, PUNJAB",PUNJAB,-,-,7.8,7.8,570,570,1,1,0.3,0.3,2,2,2,2,335,335,0.3,0.3,0.001,0.001
759,4145.0,"SAGAR PARA DRAIN MEETING WITH GHAGGAR NEAR VILL
SAGAR PARA, PATRAN",PUNJAB,29,29,7.9,7.9,911,911,1,1,1.2,1.2,2,2,2,2,498,498,0.4,0.4,0.001,0.001
760,1902.0,"SHUKLA TEA STAL POINT, LUDHIANA",PUNJAB,-,-,7.3,7.3,1160,1160,1,1,10.3,10.3,2,2,2,2,638,638,0.2,0.2,0.001,0.001
761,4136.0,STP JAMALPUR,PUNJAB,-,-,7.6,7.7,1471,1747,1,1,0.3,0.3,2,2,2,2,878,1004,0.3,0.5,0.001,0.001
762,2930.0,"TOANSA, PUNJAB",PUNJAB,-,-,7.9,8.0,1592,1625,1,1,3.4,3.7,2,2,2,2,904,915,0.4,0.5,0.001,0.001
763,2931.0,"TOANSA, PUNJAB",PUNJAB,-,-,8.0,8.2,568,1498,1,1,1.4,1.9,2,2,2,2,319,862,0.2,0.3,0.001,0.001
764,4154.0,"TSSM SR SEC SCHOOL
SHIMLAPURI, LUDHIANA",PUNJAB,-,-,7.4,8.1,862,915,1,1,0.3,1.2,2,2,2,2,519,552,0.2,0.3,0.001,0.001
765,4134.0,"TUBE WELL AT RSSB, TIBBA ROAD, LUDHIANA INDUSTRIAL
AREA",PUNJAB,-,-,7.7,8.0,504,550,1,1,0.3,0.4,2,2,2,2,304,331,0.2,0.4,0.001,0.001
766,1707.0,"BORE WELL IN MODI ALKALIS & CHEMICALS, MIA, ALWAR,
RAJASTHAN",RAJASTHAN,28,32,7.3,7.7,2100,3090,-,-,0.9,3.04,4,4,4,7,1522,2000,0.4,0.5,-,-
767,3002.0,"BORE WELL M/S R.C. PALACE HOTEL, BHIWADI, RAJASTHAN",RAJASTHAN,29,32,7.2,8.0,870,1629,-,-,2.74,3.1,64,93,120,150,678,1058,0.5,0.7,-,-
768,4166.0,"BORE WELL NEAR MSW SITE/
KANOTA DAM, JAIPUR",RAJASTHAN,27,29,7.7,8.1,2200,3770,-,-,7.36,8.04,7,14,14,20,1632,2440,1.1,1.3,-,-
769,4165.0,"BORE WELL NEAR STP AT GAJADHARPURA, JAIPUR",RAJASTHAN,27,30,7.4,7.6,1170,1896,-,-,3.04,3.14,14,14,21,28,878,1232,0.7,0.8,-,-
770,3005.0,"BORE WELL OF M/S KUNDAN
EDIBLE FOOD PRODUCT, KHUSKHERA, RAJASTHAN",RAJASTHAN,28,29,7.8,8.4,760,1275,-,-,2.36,3.12,93,460,240,1100,584,825,0.5,0.7,-,-
771,3004.0,"BORE WELL OF M/S MODERN
PUBLIC SCHOOL, BHIWADI, RAJASTHAN",RAJASTHAN,30,30,7.8,8.2,1310,1809,-,-,2.36,3.04,2,4,4,9,942,1175,0.5,0.6,-,-
772,3003.0,"BORE WELL OFFICE OF RAJ.
HOUSING BOARD, BHIWADI, RAJASTHAN",RAJASTHAN,30,30,7.6,7.9,1480,2100,-,-,7.08,8.04,2,4,9,11,1144,1365,0.5,0.6,-,-
773,3001.0,"BORE WELL SH. BHRAM JEET
SERVICE STATION, BHIWADI, RAJASTHAN",RAJASTHAN,29,29,7.6,8.2,2000,2530,-,-,7.36,9.2,64,93,210,240,1358,1646,0.4,1,-,-
774,2999.0,"BORE WELL SH. PREM CHAND, VILLAGE PHALSHA MODE RIA
CHOPNADI, RAJASTHAN",RAJASTHAN,27,28,7.2,7.9,1330,2090,-,-,3.15,4.4,240,240,460,460,964,1356,0.4,0.6,-,-
775,3000.0,"BORE WELL SH. UMESH KUMAR
S/O SH. HORIDWARI RAM 3A-16 UIT, BHIWADI, RAJASTHAN",RAJASTHAN,30,30,7.1,8.1,780,1468,-,-,2.4,4.12,2,2,2,4,596,954,0.4,0.4,-,-
